river,year,row_id,x,y,DamBin,DamBin_encoded,Regulated_binary,DamDistance_km,migration_rate_m_per_yr,curvature_1_per_m,EVI_change_2000_2016_unitless,EVI_change_2016_2024_unitless,Delta_EVI_change_unitless,CV_runoff_ERA5_2000_2016_unitless,CV_runoff_ERA5_2016_2024_unitless,Delta_ERA5_CV_unitless
Blackwarrior,2000,152,425522.0581,3619762.774,0–10 km,1,1,8.346556962,-6.837322425,0.000548404,0.028582277,0.20938006,0.180797783,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,153,425319.6411,3620134.629,0–10 km,1,1,7.923504902,9.798407123,0.003440882,0.046481066,0.312531318,0.266050252,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,154,425124.8867,3620098.617,0–10 km,1,1,7.855179822,10.76651352,0.001617371,0.055314297,0.219613425,0.164299128,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,155,424795.7348,3619991.975,0–10 km,1,1,7.790452845,1.908743629,0.000390169,0.100751395,0.359466326,0.258714931,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,156,424359.6749,3619840.039,0–10 km,1,1,7.737504081,7.441305883,0.000403495,0.047843732,0.200759912,0.15291618,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,157,423961.5815,3619475.793,0–10 km,1,1,7.924119144,8.387636696,0.000555634,0.110460305,-0.018372349,-0.128832654,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,158,423854.2017,3619285.597,0–10 km,1,1,8.066764116,-3.146542234,-0.001447019,0.058576427,0.052664761,-0.005911666,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,159,423686.6538,3619108.766,0–10 km,1,1,8.181548221,-4.826885737,-0.001244048,0.147290281,0.113505446,-0.033784835,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,160,423219.9353,3619066.787,0–10 km,1,1,8.092658125,-4.364883019,-0.000726917,0.055653057,0.083396168,0.027743111,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,161,422780.3333,3619116.345,0–10 km,1,1,7.945715379,-6.024127277,-0.000963337,0.129593634,0.018041343,-0.111552291,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,162,422428.5721,3619446.455,0–10 km,1,1,7.557312877,-6.196293353,-0.000647858,0.141348427,-0.006227553,-0.14757598,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,163,422156.4403,3619811.576,0–10 km,1,1,7.155774843,-10.36399941,-0.000923041,0.152475577,0.059328756,-0.093146821,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,164,422104.8355,3620151.443,0–10 km,1,1,6.811949684,-7.972605895,-0.001008592,0.111393218,0.190488836,0.079095618,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,165,422125.1507,3620547.456,0–10 km,1,1,6.422410608,-2.065082816,-0.000300602,0.082442736,0.194050168,0.111607432,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,166,422315.455,3621169.157,0–10 km,1,1,5.84095936,-9.354011608,-0.000189343,0.087840346,0.333680544,0.245840198,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,167,422476.4549,3621529.925,0–10 km,1,1,5.522078739,4.124601945,-0.000730559,0.058920597,0.023188683,-0.035731914,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,168,422610.5667,3621810.951,0–10 km,1,1,5.283150338,2.107902502,-0.001127157,0.0596263,-0.141265306,-0.200891606,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,169,422972.341,3621954.241,0–10 km,1,1,5.255806525,-11.52283408,-0.000903,0.076912648,-0.112972645,-0.189885293,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,170,423178.925,3622054.671,0–10 km,1,1,5.235842624,-2.93185955,-0.00074512,-0.014139315,0.096695674,0.110834989,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,171,423651.6682,3622081.473,0–10 km,1,1,5.408236154,-8.746093632,-0.000226325,0.035676889,0.162245774,0.126568885,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,172,424100.3881,3622002.412,0–10 km,1,1,5.693802649,12.30899047,0.00049516,0.077461127,0.168035075,0.090573948,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,173,424232.9446,3622021.167,0–10 km,1,1,5.746513254,4.00273043,0.006728631,0.050263381,0.184051908,0.133788527,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,174,424359.3326,3622188.903,0–10 km,1,1,5.674074811,5.354892386,0.000693461,0.051860568,0.337039956,0.285179388,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,175,424497.7173,3622577.301,0–10 km,1,1,5.438470423,14.60932887,0.00032703,0.028703575,0.281442606,0.252739031,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,176,424635.3144,3623023.217,0–10 km,1,1,5.18111265,6.126852922,0.000596925,0.0292068,0.324617214,0.295410414,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,177,424617.0271,3623497.845,0–10 km,1,1,4.822922337,7.898385663,0.000810206,0.057642999,0.333591809,0.27594881,1.141346808,0.953773281,-0.187573527
Blackwarrior,2000,178,424402.8178,3623935.883,0–10 km,1,1,4.364744847,12.6469065,0.00040552,0.050956996,-0.008555376,-0.059512372,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,179,423988.8445,3624441.452,0–10 km,1,1,3.718348428,-10.67508867,9.79e-05,0.042130592,0.035491709,-0.006638883,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,180,423320.1934,3625185.205,0–10 km,1,1,2.726987471,-22.29252948,5.49e-05,0.028342705,0.111317693,0.082974988,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,181,422554.444,3625906.744,0–10 km,1,1,1.679306849,-1.649724016,0.000217759,0.085626715,-0.18272302,-0.268349735,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,182,422285.0812,3626055.876,0–10 km,1,1,1.374408395,-4.431126458,0.002155341,0.078713049,0.049650448,-0.029062601,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,183,422030.7653,3626085.404,0–10 km,1,1,1.163309734,-5.927747166,0.0019891,0.066367055,0.034419354,-0.031947701,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,184,421839.5911,3626028.168,0–10 km,1,1,1.081387082,-4.966195067,0.004402368,0.049701415,-0.022694193,-0.072395608,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,185,421722.9985,3625880.44,0–10 km,1,1,1.146328363,-4.134129485,0.002030867,0.070204355,-0.037609922,-0.107814277,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,186,421774.9151,3625530.864,0–10 km,1,1,1.485665147,-7.785290365,0.000306992,0.015482827,0.121073901,0.105591074,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,187,421874.7498,3625248.464,0–10 km,1,1,1.784895035,0.981570553,-0.001117476,0.01074632,0.024516389,0.013770069,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,188,421835.2187,3625068.488,0–10 km,1,1,1.939539317,-1.775511624,-0.006803933,0.080787076,0.213984057,0.133196981,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,189,421735.3311,3624970.271,0–10 km,1,1,2.003753786,2.819192176,-0.001415609,0.007685451,0.111146406,0.103460955,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,190,421354.3465,3624996.692,0–10 km,1,1,1.911039155,-2.273409819,-0.000109447,0.043301788,0.079590973,0.036289185,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,191,421091.5152,3624955.12,0–10 km,1,1,1.949643506,3.624813303,3.99e-07,0.032065589,0.109017514,0.076951925,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,192,420581.6621,3624963.432,0–10 km,1,1,2.035049827,-5.952064641,0.00019013,0.143908806,0.058091772,-0.085817034,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,193,420120.7712,3624925.658,0–10 km,1,1,2.252522119,-10.24456148,0.000358942,0.0595027,0.168048795,0.108546095,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,194,419731.5973,3624748.409,0–10 km,1,1,2.607583063,4.459641486,-0.000209151,0.061695308,0.032515983,-0.029179325,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,195,419414.9932,3624678.556,0–10 km,1,1,2.852563589,-6.984540655,-0.001915039,0.092724215,0.060485105,-0.03223911,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,196,419188.3309,3624764.713,0–10 km,1,1,2.936537784,9.776813836,-0.00066181,0.077663952,0.109896133,0.032232181,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,197,418852.9192,3624993.106,0–10 km,1,1,3.027059729,-5.796335286,-0.000144056,0.132319774,0.186382273,0.054062499,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,198,418530.3617,3625159.842,0–10 km,1,1,3.189769407,0.764714346,-0.001385804,0.109149644,0.1956092,0.086459556,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,199,418464.4788,3625302.367,0–10 km,1,1,3.170944413,-3.322373966,-0.00736248,0.124937201,0.249764071,0.12482687,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,200,418558.9438,3625445.061,0–10 km,1,1,3.018307656,-3.643275109,-0.000518455,0.128838433,0.171958196,0.043119763,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,201,418688.6758,3625658.1,0–10 km,1,1,2.804556543,-10.93015053,0.000735231,0.122762043,0.206831028,0.084068985,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,202,418782.8862,3625868.331,0–10 km,1,1,2.630949246,3.468293216,0.000643987,0.090678581,0.308492579,0.217813998,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,203,418800.6281,3626162.19,0–10 km,1,1,2.513051101,7.380829399,-0.000200379,0.004862151,0.0480801,0.043217949,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,204,418858.797,3626417.069,0–10 km,1,1,2.39320691,7.338023656,-0.003962559,0.144949385,0.128930848,-0.016018537,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,205,418953.7764,3626515.338,0–10 km,1,1,2.281578965,2.10158793,-0.002182744,0.109055043,0.233964749,0.124909706,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,206,419364.3445,3626480.831,0–10 km,1,1,1.885470641,9.370276827,-0.000139822,0.064955406,-0.115138958,-0.180094364,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,207,419772.049,3626381.147,0–10 km,1,1,1.521798095,1.514694597,0.00053905,0.087053791,-0.024053222,-0.111107013,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,208,420151.7093,3626400.954,0–10 km,1,1,1.163428995,5.819705672,0.001384611,0.002256619,0.019053979,0.01679736,1.195021086,1.026127762,-0.168893324
Blackwarrior,2000,209,420429.2349,3626602.652,0–10 km,1,1,0.828420574,0.790135982,0.000300493,0.014905654,0.282756423,0.267850769,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,210,420747.5029,3626959.256,0–10 km,1,1,0.458146053,-12.50964743,-0.000455064,0.086590691,0.094123876,0.007533185,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,211,421021.2444,3627037.622,0–10 km,1,1,0.226477894,3.708525474,-0.000443884,0.085329211,0.40390744,0.318578229,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,212,421242.0725,3627138.438,0–10 km,1,1,0.240912298,8.394486863,0.00066781,-0.056278298,1.145709817,1.201988115,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,213,421428.171,3627274.899,0–10 km,1,1,0.437239243,11.67810177,0.000401329,0.043755379,0.286298698,0.242543319,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,214,421646.5231,3627436.602,0–10 km,1,1,0.696405848,-7.106235425,0.001815156,0.052893113,0.552875936,0.499982823,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,215,421730.3451,3627560.839,0–10 km,1,1,0.845714928,0.870354159,0.000297271,0.04739797,0.42285464,0.37545667,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,216,421898.6632,3628023.146,0–10 km,1,1,1.321362221,-4.485999801,-0.000285138,0.062664833,0.348319934,0.285655101,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,217,422113.0931,3628341.029,0–10 km,1,1,1.70472096,-7.040506618,-0.000922878,0.165737515,0.180966714,0.015229199,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,218,422360.4271,3628548.076,0–10 km,1,1,2.014440681,6.677477246,-0.00094537,0.010501863,0.294683905,0.284182042,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,219,422661.4885,3628626.572,0–10 km,1,1,2.260902215,3.085474843,-6.88e-05,0.066618366,0.260476716,0.19385835,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,220,422873.749,3628692.408,0–10 km,1,1,2.451231618,7.263880267,0.001509182,0.051455647,0.186394297,0.13493865,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,221,423086.1318,3628857.008,0–10 km,1,1,2.716902304,9.573884216,0.000761158,-0.013912652,-0.065398598,-0.051485946,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,222,423311.612,3629196.596,0–10 km,1,1,3.118893576,1.219005201,0.001138323,0.03175015,0.393197979,0.361447829,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,223,423368.9743,3629441.813,0–10 km,1,1,3.340621029,-10.75296599,0.000813267,0.0834401,0.326150054,0.242709954,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,224,423287.5102,3629848.902,0–10 km,1,1,3.612331155,-3.300467744,-0.000201716,0.080976691,0.30717736,0.226200669,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,225,423304.4956,3630041.878,0–10 km,1,1,3.780990731,-1.999305872,-0.004791371,0.051126995,0.305558076,0.254431081,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,226,423373.0596,3630168.45,0–10 km,1,1,3.924382081,3.819513527,-0.001516131,0.047340666,0.310944974,0.263604308,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,227,423685.4392,3630278.281,0–10 km,1,1,4.193579155,6.337541928,0.000533203,0.011378673,0.404046747,0.392668074,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,228,423893.7968,3630399.402,0–10 km,1,1,4.415715053,-3.240652783,0.005665972,0.000447098,0.410302628,0.40985553,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,229,423868.7,3630616.291,0–10 km,1,1,4.574884358,-3.459051379,0.001228851,0.100797243,0.687469049,0.586671806,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,230,423595.3687,3630876.876,0–10 km,1,1,4.642305979,-6.209340688,-0.000418009,0.014268257,0.339502763,0.325234506,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,231,423463.7677,3631160.313,0–10 km,1,1,4.824275542,3.296741737,-0.002338142,0.004226315,0.415417782,0.411191467,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,232,423511.8579,3631387.6,0–10 km,1,1,5.048049088,4.645479872,-0.000371969,0.063830954,0.39388969,0.330058736,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,233,423685.228,3631753.921,0–10 km,1,1,5.453249139,-1.879838924,0.001109863,0.027976803,0.289675533,0.26169873,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,234,423643.2504,3632047.186,0–10 km,1,1,5.697840862,-9.824790498,0.001696279,0.08094907,0.619924304,0.538975234,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,235,423366.2121,3632203.948,0–10 km,1,1,5.729543132,-10.13362586,-0.000811421,0.088122539,0.159180258,0.071057719,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,236,423277.4303,3632515.634,0–10 km,1,1,5.987995773,-6.801783616,-0.002556484,0.093667439,0.087185591,-0.006481848,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,237,423392.7544,3632677.204,0–10 km,1,1,6.179813718,1.829051747,-0.001181654,0.097645879,0.355734379,0.2580885,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,238,423479.1944,3632846.818,0–10 km,1,1,6.369155031,-10.71342017,0.002138718,0.105504406,0.281619659,0.176115253,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,239,423536.6723,3633001.553,0–10 km,1,1,6.534267164,-0.824692029,0.002719262,0.069377863,0.448594751,0.379216888,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,241,423047.4249,3633539.136,0–10 km,1,1,6.892215927,4.580122035,0.000422499,0.020260403,0.289163497,0.268903094,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,242,422633.2731,3633679.176,0–10 km,1,1,6.929976846,4.11395568,-0.000221573,0.028149111,0.266766312,0.238617201,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,243,422163.5975,3633882.172,0–10 km,1,1,7.049446056,-10.0851789,-0.000974303,0.042854007,0.320610503,0.277756496,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,244,422028.3712,3634166.25,0–10 km,1,1,7.314537362,3.962735047,-0.002905748,0.031999163,0.298871027,0.266871864,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,245,422041.9901,3634365.935,0–10 km,1,1,7.514553556,3.986919772,-0.001685087,0.031337743,0.477824423,0.44648668,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,246,422180.6504,3634606.799,0–10 km,1,1,7.770291172,8.265671912,-0.00134811,0.051000275,0.373307492,0.322307217,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,247,422288.1501,3634792.961,0–10 km,1,1,7.969016386,4.917382971,-0.003253503,0.051821749,0.222592966,0.170771217,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,248,422570.4776,3634803.632,0–10 km,1,1,8.022934758,-6.029581485,-0.000620669,0.060370478,0.158923822,0.098553344,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,249,422941.2607,3634730.388,0–10 km,1,1,8.022946761,-11.88385477,0.000281499,0.030238716,0.350362448,0.320123732,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,250,423094.8592,3634719.172,0–10 km,1,1,8.046762227,1.150137521,0.004953789,0.063592769,0.279201682,0.215608913,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,251,423248.4532,3634803.967,0–10 km,1,1,8.16638629,1.617105024,0.0043692,0.109012975,0.333263103,0.224250128,1.093508029,0.977809191,-0.115698838
Blackwarrior,2000,252,423222.2333,3635047.896,0–10 km,1,1,8.396474265,4.404501085,0.002366973,0.075903226,0.220427122,0.144523896,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,253,423104.2941,3635215.647,0–10 km,1,1,8.532354468,5.729483486,0.002599925,0.048149719,0.200891189,0.15274147,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,254,422898.5405,3635302.108,0–10 km,1,1,8.573577569,6.187327194,0.000710916,0.033932635,0.225697034,0.191764399,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,255,422567.5893,3635375.597,0–10 km,1,1,8.586791378,-5.616737079,4.13e-05,0.049292931,0.064531771,0.01523884,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,256,422339.7739,3635393.717,0–10 km,1,1,8.571455021,-1.504763419,-0.002365687,0.039824143,0.196619367,0.156795224,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,257,422225.8534,3635490.149,0–10 km,1,1,8.652843173,-2.098910619,-0.002791056,0.042648263,0.094977889,0.052329626,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,258,422100.5184,3635702.346,0–10 km,1,1,8.850038527,4.161021447,-0.000880615,0.082478876,0.086737584,0.004258708,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,259,422065.3542,3636065.603,0–10 km,1,1,9.208243115,5.069931145,-0.000377629,0.088071281,0.192838728,0.104767447,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,260,422072.7717,3636422.521,0–10 km,1,1,9.564436352,2.65148538,-0.000902625,0.078357491,0.20855503,0.130197539,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,261,422102.7344,3636599.92,0–10 km,1,1,9.743896373,2.840478525,-0.00746477,0.063276711,0.223819202,0.160542491,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,262,422269.5191,3636641.038,0–10 km,1,1,9.801628531,7.189869656,-0.001750973,0.090937169,0.303118804,0.212181635,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,263,422549.2277,3636624.07,0–10 km,1,1,9.819240237,10.88063664,-0.000383981,0.056026857,0.164686522,0.108659665,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,264,422804.5757,3636527.253,0–10 km,1,1,9.762005657,-1.376501575,0.000621911,0.16653186,0.298188589,0.131656729,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,267,423259.9834,3636749.259,10–30 km,2,1,10.06436615,9.059960922,0.001731082,0.069331641,0.43717317,0.367841529,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,268,423197.4161,3637047.356,10–30 km,2,1,10.34417452,9.895759246,5.31e-06,0.161577842,0.197442491,0.035864649,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,269,423121.1913,3637482.101,10–30 km,2,1,10.7573443,4.965345796,-0.000138564,0.044004077,0.233615869,0.189611792,0.956114096,0.908318565,-0.047795531
Blackwarrior,2000,270,423110.6291,3637881.763,10–30 km,2,1,11.14913312,2.884457009,-7.18e-05,0.113208604,0.225240005,0.112031401,0.956114096,0.908318565,-0.047795531
