river,year,bend_id,n_points,s_length_m,curvature_abs_max,curvature_abs_mean,apex_row_id,apex_x,apex_y,DamDistance_km_mean,Delta_EVI_change_unitless_mean,CV_runoff_selected_mean,is_training_any,apex_s_m,mean_migration_rate,median_migration_rate,std_migration_rate,mean_migration_abs,max_migration_abs,mean_curvature,std_curvature,mean_curvature_abs,frac_pos_curv,frac_pos_migration,s_min,s_max,span_s_m,best_lag_m,best_lag_abs_corr,best_lag_corr_signed,n_pairs_for_best_lag,chord_len_m,sinuosity_unitless
Blackwarrior,2018,Blackwarrior_2018_28,2,0.0,0.000172908,0.000172908,449,425054.6496,3611426.595,15.95214341,0.366576618,0.953451531,True,37304.57384,13.09663717,13.09663717,0.0,13.09663717,13.09663717,-0.000172908,0.0,0.000172908,0.0,1.0,37304.57384,37304.57384,0.0,,,,0,0.0,
Blackwarrior,2018,Blackwarrior_2018_29,14,1684.085643,0.000364189,0.000236298,451,425443.7214,3611400.408,16.15721415,0.149630128,0.953451531,True,37694.53726,-0.977375526142857,-6.10644636,13.862761255174952,11.662619734714285,23.32262286,0.00023629814285714286,0.00010733736489782478,0.00023629814285714286,1.0,0.2857142857142857,37469.38895,39153.4746,1684.085650000001,516.0,0.9295013450525605,-0.9295013450525605,10,1665.705875620193,1.0110342213765462
Blackwarrior,2018,Blackwarrior_2018_3,8,648.4755519,0.001187393,0.000514051,309,421486.9799,3601201.894,25.70737116,0.625422285,0.967452609,True,2654.35925,-9.909449015,-11.0493831595,3.630288594960141,9.909449015,13.04209954,0.0005140505,0.000456300182649536,0.0005140505,1.0,0.0,2449.73996,3098.215512,648.4755520000003,86.0,0.9413629755585905,-0.9413629755585905,6,646.5815513814943,1.0029292523340003
Blackwarrior,2018,Blackwarrior_2018_30,10,861.2563507,0.002525509,0.000929366,458,427331.0922,3611867.9,16.40389111,0.104184431,0.953451531,True,39660.93292,9.332562553799999,12.19558018,6.889801143659213,9.7402169278,17.08999886,-0.0009293656000000001,0.0008700684447269651,0.0009293656000000001,0.0,0.8,39482.66833,40343.92468,861.256349999996,430.0,0.9900201755353433,0.9900201755353433,6,840.0092502921857,1.0252938886094691
Blackwarrior,2018,Blackwarrior_2018_31,6,489.8348711,0.000361231,0.000165366,463,428529.6133,3611251.585,17.24465448,0.3788461,0.953451531,True,41018.80338,0.6124239196666668,-1.225226441,15.724291305493262,12.080482840333332,19.03936014,0.000165366,0.00016033567273941255,0.000165366,1.0,0.3333333333333333,40705.07439,41194.90926,489.8348699999988,0.0,0.9596996291290835,-0.9596996291290835,6,489.38739692306746,1.0009143557430085
Blackwarrior,2018,Blackwarrior_2018_32,2,0.0,7.63e-05,7.63e-05,465,428989.2658,3611051.378,17.66532797,0.324845409,0.953451531,True,41520.65687,-7.454041522,-7.454041522,0.0,7.454041522,7.454041522,-7.63e-05,0.0,7.63e-05,0.0,0.0,41520.65687,41520.65687,0.0,,,,0,0.0,
Blackwarrior,2018,Blackwarrior_2018_33,32,3898.933367,0.007880554,0.001857165,467,429267.8804,3610916.041,16.75542315,0.189665113,0.96208297,True,41836.0165,0.8668276820625002,-0.47188061400000003,8.02702762247703,5.6529765088125,25.50509921,0.001857165125,0.002221645818617618,0.001857165125,1.0,0.5,41734.5567,45633.49007,3898.933369999999,2924.0,0.9777932473493105,0.9777932473493105,10,2783.658104437616,1.4006509494770385
Blackwarrior,2018,Blackwarrior_2018_34,28,5179.314143,0.001537314,0.000616209,494,425576.784,3614679.004,14.86034708,0.135771257,0.953773281,True,50859.00989,-0.06245021807142865,-1.815923917,17.32485974934177,13.492938325214286,37.11337975,-0.0006162092142857143,0.00037139564260536053,0.0006162092142857143,0.0,0.35714285714285715,45991.86597,51171.18011,5179.314140000002,2064.0,0.7252804974774185,-0.7252804974774185,18,3776.3376917230607,1.3715177417400908
Blackwarrior,2018,Blackwarrior_2018_35,10,1395.913733,0.001970382,0.000809904,499,426335.6472,3616249.442,12.11638376,-0.074097608,0.953773281,True,52672.18931,5.1438674038,3.498106123,12.93448087977431,10.6317505822,26.08532466,0.0008099037999999999,0.0006413250394742296,0.0008099037999999999,1.0,0.6,51548.1945,52944.10823,1395.9137300000002,344.0,0.9609090329542557,0.9609090329542557,6,1271.7963677529249,1.097592168364478
Blackwarrior,2018,Blackwarrior_2018_36,12,1942.886517,0.00142331,0.000624453,506,425410.5079,3618650.947,10.03461173,0.203033289,0.953773281,True,55361.99363,-14.893649893166666,-17.75730848,23.787621046318172,23.195626883166668,49.72447613,-0.000624453,0.00044553188931025314,0.000624453,0.0,0.16666666666666666,53419.10711,55361.99363,1942.88652,774.0,0.9352043453626517,0.9352043453626517,6,1889.970164902542,1.0279985118707875
Blackwarrior,2018,Blackwarrior_2018_37,22,3106.316257,0.001989625,0.000914122,511,425408.1742,3620005.246,8.212161343,0.099451318,0.953773281,True,56831.42379,1.0012884042727273,4.257164733,12.827166572131995,10.491506212454546,24.12920556,0.0009141223636363636,0.0006055710274849639,0.0009141223636363636,1.0,0.6363636363636364,55554.92635,58661.24261,3106.3162599999996,2150.0,0.8074024177089426,-0.8074024177089426,8,1710.5247978848536,1.8160018848257038
Blackwarrior,2018,Blackwarrior_2018_38,38,5516.56947,0.004695548,0.000987297,519,423758.6238,3619136.781,6.711109301,0.002736009,0.953773281,True,58950.29806,2.504311230263158,2.06070968,16.175386438905676,12.868585794578948,31.43239996,-0.0009872970526315788,0.001004943221325005,0.0009872970526315788,0.0,0.5263157894736842,58823.33639,64339.90586,5516.569470000002,688.0,0.5701469836126062,-0.5701469836126062,34,2787.872326765604,1.978774069758115
Blackwarrior,2018,Blackwarrior_2018_39,20,2714.513621,0.007554388,0.001407145,538,424287.283,3621987.271,5.084865131,0.228342198,0.958580463,True,64724.52779,5.7382811898999995,5.3855959680000005,17.5787565572974,15.3266540579,32.69770802,0.0014071446000000001,0.0021746857394092933,0.0014071446000000001,1.0,0.7,64576.22646,67290.74008,2714.513620000005,2408.0,0.9629875492660747,0.9629875492660747,6,2310.306804844836,1.1749580684727765
Blackwarrior,2018,Blackwarrior_2018_4,10,919.1265459,0.001258203,0.000788527,315,422837.9314,3601015.634,25.87463302,0.411710901,0.967452609,True,4042.183636,11.285081164800001,14.91468817,7.768456680105484,12.6476965632,15.76081708,-0.0007885268,0.00032469728222823176,0.0007885268,0.0,0.8,3356.304792,4275.431338,919.1265460000004,86.0,0.9010389086824163,-0.9010389086824163,8,878.013635683409,1.0468249108507186
Blackwarrior,2018,Blackwarrior_2018_40,2,0.0,6.53e-05,6.53e-05,547,423733.0245,3624686.12,3.364559816,-0.088773208,0.977809191,True,67814.10683,-26.46179069,-26.46179069,0.0,26.46179069,26.46179069,-6.53e-05,0.0,6.53e-05,0.0,0.0,67814.10683,67814.10683,0.0,,,,0,0.0,
Blackwarrior,2018,Blackwarrior_2018_41,18,2574.127491,0.005100661,0.00159863,554,421779.7496,3625975.893,1.619632211,-0.007020504,0.977809191,True,70357.44413,6.931959105888889,4.734143079,16.53717879971022,13.516927212555554,37.78497811,0.00159863,0.0015515905147116165,0.00159863,1.0,0.5555555555555556,68105.28902,70679.41651,2574.127489999999,1118.0,0.9689423144311695,-0.9689423144311695,6,1927.128622380662,1.3357320632911744
Blackwarrior,2018,Blackwarrior_2018_42,14,1230.129124,0.006169237,0.001664251,559,421857.5645,3625086.029,1.879784689,0.089711094,0.977809191,True,71261.97321,-0.45792168728571425,-5.783984726,11.970800536141065,11.136593727285714,15.01141382,-0.0016642507142857143,0.002171194100544796,0.0016642507142857143,0.0,0.42857142857142855,70890.75528,72120.8844,1230.1291199999978,344.0,0.8663410547722439,-0.8663410547722439,10,938.1810368827762,1.3111852357272726
Blackwarrior,2018,Blackwarrior_2018_43,6,753.7267645,0.000773294,0.000396452,566,419928.8087,3624875.47,2.191654243,-0.015693292,1.010021572,True,73232.017,1.278038828999999,2.357259807,17.104705612540794,13.519612842333332,19.8392177,0.00039645233333333337,0.00029654155987224903,0.00039645233333333337,1.0,0.6666666666666666,72478.29023,73232.017,753.7267700000084,0.0,0.9228678161681036,0.9228678161681036,6,753.0264046167239,1.0009300601930853
Blackwarrior,2018,Blackwarrior_2018_44,16,1617.025823,0.009234246,0.002144393,573,418480.8437,3625251.79,2.97132016,0.100580509,1.026127762,True,74911.68984,6.57714307575,5.918889037,9.125724692106338,8.75860467175,24.81847875,-0.002144393,0.0029138997948009123,0.002144393,0.0,0.875,73396.20836,75013.23418,1617.0258199999953,344.0,0.9749734462236088,-0.9749734462236088,10,1415.1375280587542,1.1426633743634729
Blackwarrior,2018,Blackwarrior_2018_45,6,605.0673191,0.000642916,0.000412182,577,418828.8159,3626047.51,2.7211458,0.1516747,1.026127762,True,75793.69805,1.2184419806666666,-1.007778998,20.547734588367735,15.597274766,25.22357512,0.0004121823333333333,0.0002269729349862372,0.0004121823333333333,1.0,0.3333333333333333,75188.63074,75793.69805,605.0673100000131,0.0,0.5481448589243834,0.5481448589243834,6,602.1147212353407,1.0049037131306167
Blackwarrior,2018,Blackwarrior_2018_46,10,501.7826935,0.00798317,0.003135523,580,418936.3392,3626486.587,2.262097392,0.096153313,1.026127762,True,76268.19485,2.3862467482,3.990336037,8.045718020707255,6.9373934542,14.65522447,-0.003135523,0.0033891035595391425,0.003135523,0.0,0.6,76048.27679,76550.05948,501.7826899999927,258.0,0.989512122974571,0.989512122974571,6,393.57782452412306,1.2749262337295248
Blackwarrior,2018,Blackwarrior_2018_47,10,996.6145924,0.001915558,0.000902473,586,420202.4126,3626403.99,1.293912546,0.10671535,1.016464048,True,77556.81251,10.3840311472,15.68647593,14.78103756522526,15.0368115768,29.13528439,0.0009024726000000001,0.0008127431686446149,0.0009024726000000001,1.0,0.6,76856.5054,77853.11999,996.614590000012,0.0,0.9327251042282992,-0.9327251042282992,10,927.6451622053271,1.0743489353522948
Blackwarrior,2018,Blackwarrior_2018_48,4,199.2116419,0.002627119,0.001679536,589,420758.4117,3626940.618,0.532328305,0.072898891,0.977809191,True,78346.4322,-4.4981226005,-4.4981226005,2.925361825910819,4.4981226005,7.031560257,-0.0016795355,0.0010941751776092953,0.0016795355,0.0,0.0,78147.22056,78346.4322,199.21163999999408,,,,0,199.21164192282603,0.9999999998854181
Blackwarrior,2018,Blackwarrior_2018_49,12,1077.496532,0.001364237,0.000643815,592,421154.4024,3627036.685,0.399170451,0.197166869,0.977809191,True,78761.35645,-4.817261978333334,-5.976500446499999,11.348187123686634,10.571923088333333,17.26398333,0.0006438153333333333,0.00038602887103741896,0.0006438153333333333,1.0,0.16666666666666666,78467.68651,79545.18304,1077.496530000004,430.0,0.9445886250037522,-0.9445886250037522,8,1058.0268731871552,1.0184018566127675
Blackwarrior,2018,Blackwarrior_2018_5,2,0.0,0.000100057,0.000100057,317,423139.5282,3600628.802,26.35229345,0.283802641,0.967452609,True,4532.815257,8.590076598,8.590076598,0.0,8.590076598,8.590076598,0.000100057,0.0,0.000100057,1.0,1.0,4532.815257,4532.815257,0.0,,,,0,0.0,
Blackwarrior,2018,Blackwarrior_2018_50,8,895.5185279,0.001224075,0.000764913,598,422185.2474,3628441.384,1.697786647,0.306382589,0.977809191,True,80554.38253,-6.3438888252500005,-6.276316512,8.328502213759998,8.22429956175,16.58374375,-0.00076491275,0.0004591208730204622,0.00076491275,0.0,0.25,79970.73463,80866.25316,895.5185299999866,172.0,0.9995000718366209,0.9995000718366209,6,872.0554309619764,1.0269055109399883
Blackwarrior,2018,Blackwarrior_2018_51,10,1300.922303,0.001477224,0.000899787,602,423212.4627,3628943.64,2.860677418,0.26264183,0.977809191,True,81735.16328,-11.8313384094,-6.743608011,8.24290182942982,11.8313384094,25.63761202,0.0008997873999999999,0.00040239627116153936,0.0008997873999999999,1.0,0.0,81128.99791,82429.92022,1300.9223099999945,430.0,0.9989435123119064,0.9989435123119064,6,1168.896269192149,1.112949315766999
Blackwarrior,2018,Blackwarrior_2018_52,8,606.9827816,0.002394821,0.00150048,606,423287.688,3630014.661,3.848348216,0.262187677,0.977809191,True,82840.47471,5.2882136655,6.9331272644999995,6.332301198789525,7.3726296389999995,11.45543208,-0.00150048,0.0009705214820782838,0.00150048,0.0,0.75,82621.92968,83228.91246,606.9827800000057,0.0,0.8290716678268071,0.8290716678268071,8,538.3106316612558,1.1275697448642583
Blackwarrior,2018,Blackwarrior_2018_53,6,355.8796377,0.004332438,0.003153951,610,423846.7711,3630421.244,4.385789443,0.517392345,0.977809191,True,83574.8338,8.560167194,9.556716433,3.5780545893666287,8.560167194,11.96807492,0.0031539506666666667,0.0012486849759020355,0.0031539506666666667,1.0,1.0,83394.42217,83750.3018,355.8796299999958,0.0,0.9027033883753781,-0.9027033883753781,6,334.16562768169115,1.0649797831361414
Blackwarrior,2018,Blackwarrior_2018_54,8,719.3524496,0.001764922,0.000900945,614,423466.6343,3631212.983,4.825333579,0.339074793,0.977809191,True,84476.54667,-0.6737300174999996,1.258857415,17.523300506646667,14.217002433000001,24.74952646,-0.00090094525,0.0008032592382923015,0.00090094525,0.0,0.5,84011.59368,84730.94613,719.3524499999912,86.0,0.9940581637311694,0.9940581637311694,6,673.9374561849256,1.0673875490941889
Blackwarrior,2018,Blackwarrior_2018_55,4,162.5224054,0.002218942,0.002033651,617,423602.704,3631895.309,5.486778574,0.400074842,0.977809191,True,85202.60707,8.9537121385,8.9537121385,2.0371096203306323,8.9537121385,10.71790082,0.002033651,0.00021395561745682966,0.002033651,1.0,1.0,85040.08467,85202.60707,162.52240000000165,,,,0,162.52240538889023,1.0000000000683584
Blackwarrior,2018,Blackwarrior_2018_56,6,382.9277677,0.002457939,0.00149617,619,423333.5213,3632249.41,5.761389819,0.244907721,0.977809191,True,85648.70371,9.003974953,10.66890217,4.993749430393827,9.003974953,13.56529756,-0.00149617,0.0010347785602444614,0.00149617,0.0,1.0,85430.67045,85813.59822,382.9277699999948,0.0,0.8564157076923182,-0.8564157076923182,6,379.3820051183423,1.0093461538339217
Blackwarrior,2018,Blackwarrior_2018_57,8,1060.12684,0.003491554,0.001353741,623,423524.481,3633202.918,6.587009998,0.256432087,0.977809191,True,86658.41673,-6.3777071545,-10.198534484,12.238536882585468,12.659818294499999,17.67798193,0.0013537405000000001,0.0013875016727988888,0.0013537405000000001,1.0,0.25,86116.30149,87176.42833,1060.1268399999972,430.0,0.9772840414216377,-0.9772840414216377,6,901.0735146533857,1.1765153705664038
Blackwarrior,2018,Blackwarrior_2018_58,22,2236.719354,0.00282636,0.001386279,633,422157.3511,3634579.21,7.45368492,0.240197621,0.977809191,True,88941.7485,-0.5083902576363637,-4.682969911,8.057020928732353,7.260424236363636,13.45675558,-0.001386279,0.0009974019149684176,0.001386279,0.0,0.36363636363636365,87416.36802,89653.08737,2236.7193499999994,1204.0,0.7643358159059194,0.7643358159059194,8,1228.8087528471435,1.8202339044359284
Blackwarrior,2018,Blackwarrior_2018_59,10,799.1066579,0.00621376,0.003022207,638,423228.7647,3634787.18,8.326689246,0.230836178,0.936114815,True,90145.02733,-3.6009123254000004,-5.562987275,5.590037549203394,6.2854458038,8.031993167,0.0030222072,0.0019190325326267227,0.0030222072,1.0,0.2,89977.68427,90776.79093,799.1066600000049,344.0,0.9234109028954399,-0.9234109028954399,6,572.0782757255561,1.3968484590443644
Blackwarrior,2018,Blackwarrior_2018_6,8,354.0338495,0.00720183,0.003352445,320,423364.3115,3600283.787,26.65469548,0.263972406,0.967452609,True,4960.214349,5.370312023,5.214286336000001,3.2400195413153843,5.370312023,9.644482994,-0.0033524445,0.002745435281427857,0.0033524445,0.0,1.0,4714.393467,5068.427316,354.0338490000004,86.0,0.7935672296517421,-0.7935672296517421,6,305.48246126451676,1.1589334721034692
Blackwarrior,2018,Blackwarrior_2018_60,16,1862.492254,0.006472724,0.001808213,648,422147.9636,3636595.469,9.137486503,0.14368546,0.908318565,True,92763.37959,0.7678576743749997,3.7312608779999996,12.3219228922757,9.535339411375,25.70053473,-0.00180821275,0.002025368087470308,0.00180821275,0.0,0.75,91129.81958,92992.31184,1862.492259999999,1204.0,0.8794119501312958,-0.8794119501312958,6,1296.0577060181997,1.4370442344901626
Blackwarrior,2018,Blackwarrior_2018_61,8,790.4362923,0.004795647,0.00190024,652,423264.9712,3636604.386,9.926027904,0.059443344,0.908318565,True,93904.48345,6.9883303975,14.629561415,17.950056311786824,17.819945377499998,21.66322996,0.00190024,0.001993690528553803,0.00190024,1.0,0.75,93407.94627,94198.38256,790.4362899999978,86.0,0.9691042464666705,0.9691042464666705,6,582.2841280672295,1.3574752499672078
Blackwarrior,2018,Blackwarrior_2018_62,14,1676.114073,0.005046726,0.001576122,657,423109.8168,3638366.425,11.42722133,0.053141684,0.908318565,True,95680.73692,0.505869258571429,11.45651378,19.470541697464146,17.937237567142855,28.31568771,-0.001576121857142857,0.0017165667267096236,0.001576121857142857,0.0,0.5714285714285714,94717.77273,96393.88681,1676.1140799999994,860.0,0.9874571602653783,0.9874571602653783,6,1049.192432072775,1.5975277954385203
Blackwarrior,2018,Blackwarrior_2018_63,14,1494.533123,0.008972023,0.002373284,662,424059.7628,3637996.668,11.91723026,0.133054601,0.908318565,True,96815.26499,-1.0514679841428574,2.448189182,9.513888231889432,8.373396464428572,12.05862316,0.002373284142857143,0.002855479684802292,0.002373284142857143,1.0,0.5714285714285714,96663.78755,98158.32067,1494.5331200000073,946.0,0.9639583264117482,-0.9639583264117482,6,1045.5544011270888,1.429416892501165
Blackwarrior,2018,Blackwarrior_2018_64,12,835.0425979,0.00597977,0.003595498,670,423413.4057,3639267.397,12.73288928,0.22187128,0.908318565,True,98564.69532,3.672058777833333,6.12811834,6.613859023290708,6.8401487135,10.43095075,-0.0035954985,0.0021421707779337674,0.0035954985,0.0,0.6666666666666666,98417.87506,99252.91766,835.0426000000007,344.0,0.8035600856287696,-0.8035600856287696,8,374.7612422030266,2.2281989273789855
Blackwarrior,2018,Blackwarrior_2018_65,12,1148.684945,0.005611531,0.00217541,678,424587.5529,3639072.631,12.71731682,0.186242683,0.908318565,True,100286.3349,-6.010873978666667,-6.9633539825,4.26574046806378,6.643882273666667,11.36122321,0.0021754103333333336,0.001637794450059055,0.0021754103333333336,1.0,0.16666666666666666,99496.13761,100644.8226,1148.6849899999943,430.0,0.9824165395474146,0.9824165395474146,6,810.1164466233018,1.4179257189357248
Blackwarrior,2018,Blackwarrior_2018_7,12,1218.900891,0.003248261,0.000940156,324,422788.8851,3599848.913,27.27093258,0.255333525,0.967452609,True,5698.544853,-7.844346824833333,-4.3373572075,7.3186639500452415,8.050819417833333,17.96808458,0.0009401563333333333,0.0011552098343211256,0.0009401563333333333,1.0,0.16666666666666666,5268.564734,6487.465624,1218.9008900000008,344.0,0.9038968127881325,0.9038968127881325,8,1119.6103139318884,1.0886831568382211
Blackwarrior,2018,Blackwarrior_2018_8,4,250.3060833,0.0001522,8.32e-05,328,422670.8242,3598984.707,28.08914016,0.391072432,0.967452609,True,6592.085883,5.0664306155,5.0664306155,7.593092137672185,6.5758106845,11.6422413,-8.32e-05,7.967433714816836e-05,8.32e-05,0.0,0.5,6592.085883,6842.391967,250.30608399999983,,,,0,250.3060833030944,0.9999999999876376
Blackwarrior,2018,Blackwarrior_2018_9,16,1234.441766,0.010920369,0.002892342,335,423256.3943,3598126.26,28.64837935,0.396555725,0.967452609,True,7788.882276,-2.801214624375,-4.183727565,6.106216764311891,5.7597142268749995,11.83399841,0.0028923424999999997,0.003469339861937311,0.0028923424999999997,1.0,0.125,7000.623242,8235.065008,1234.441766,516.0,0.9306570540393142,0.9306570540393142,10,871.6548126767435,1.4162048416955133
Blackwarrior,2024,Blackwarrior_2024_0,6,1080.515227,0.001007166,0.000504256,682,419934.9813,3599926.612,26.6972377,0.386863386,0.960052311,False,192.5830149,,,,,,-0.000504256,0.0003245081939779025,0.000504256,0.0,0.0,0.0,1080.515227,1080.515227,,,,0,1059.313181199073,1.0200148984995427
Blackwarrior,2024,Blackwarrior_2024_1,2,244.2606996,0.000183892,0.000167615,688,420519.1304,3601056.803,25.96955235,0.320500364,0.967452609,False,1479.037283,,,,,,0.000167615,2.3019154154746877e-05,0.000167615,1.0,0.0,1234.776583,1479.037283,244.26069999999982,,,,0,244.26069964344347,0.999999999822143
Blackwarrior,2024,Blackwarrior_2024_10,6,1394.935234,0.00320187,0.00174199,743,425370.5875,3603252.753,24.37785727,0.207499538,0.953451531,False,13765.69492,,,,,,-0.0017420229999999999,0.00118213450901342,0.0017420229999999999,0.0,0.0,12692.97952,14087.91476,1394.9352399999989,,,,0,929.4941802209845,1.5007466035649177
Blackwarrior,2024,Blackwarrior_2024_11,8,1774.350176,0.006964471,0.002325224,748,425833.5202,3602710.966,24.17686286,0.370626086,0.953451531,False,14542.13471,,,,,,0.002325224,0.0026518049667845914,0.002325224,1.0,0.0,14249.16423,16023.5144,1774.3501699999997,,,,0,1324.8797991568867,1.339253702206904
Blackwarrior,2024,Blackwarrior_2024_12,1,0.0,3.71e-05,3.71e-05,754,426135.7924,3604437.589,23.00656979,0.191827827,0.953451531,False,16374.91206,,,,,,-3.71e-05,,3.71e-05,0.0,0.0,16374.91206,16374.91206,0.0,,,,0,0.0,
Blackwarrior,2024,Blackwarrior_2024_13,1,0.0,1.45e-06,1.45e-06,755,426106.8959,3604780.474,22.66539967,0.324328517,0.953451531,False,16719.01253,,,,,,1.45e-06,,1.45e-06,1.0,0.0,16719.01253,16719.01253,0.0,,,,0,0.0,
Blackwarrior,2024,Blackwarrior_2024_14,8,1068.562187,0.002889345,0.001781428,762,426571.4266,3605620.005,22.12465484,0.485299022,0.953451531,False,17829.51608,,,,,,-0.0017814275,0.0009714896706076851,0.0017814275,0.0,0.0,16922.44091,17991.0031,1068.5621900000006,,,,0,880.216257216926,1.2139768815206702
Blackwarrior,2024,Blackwarrior_2024_15,2,321.1799006,5.28e-05,5.23e-05,765,427110.9291,3605401.495,22.2066683,0.465698428,0.953451531,False,18414.72441,,,,,,5.225e-05,7.778174593052021e-07,5.225e-05,1.0,0.0,18093.54451,18414.72441,321.1798999999992,,,,0,321.1799006369524,0.9999999998849479
Blackwarrior,2024,Blackwarrior_2024_16,7,1017.58436,0.002689161,0.001198854,770,427752.3641,3604848.134,22.85472969,0.295730807,0.953451531,False,19303.31536,,,,,,-0.0011988539999999998,0.0008499819217673594,0.0011988539999999998,0.0,0.0,18618.35116,19635.93552,1017.5843600000007,,,,0,905.2756680135869,1.1240602127668446
Blackwarrior,2024,Blackwarrior_2024_17,11,1802.513065,0.006183755,0.001801792,778,427836.3622,3603661.755,23.98057377,0.187692281,0.953451531,False,20546.66354,,,,,,0.0018017916363636361,0.0016422435372849711,0.0018017916363636361,1.0,0.0,19838.34026,21640.85332,1802.5130599999975,,,,0,961.9643352996916,1.873783672487653
Blackwarrior,2024,Blackwarrior_2024_18,10,2235.6145,0.000800782,0.000471601,786,428930.0744,3604967.514,23.1281279,0.215371622,0.956356222,False,22438.1136,,,,,,-0.0004716014,0.0002591222986931932,0.0004716014,0.0,0.0,22014.80167,24250.41617,2235.6144999999997,,,,0,2131.5025101944093,1.0488444134161938
Blackwarrior,2024,Blackwarrior_2024_19,5,637.8897497,0.008392648,0.003126162,795,430801.821,3605889.583,22.93797864,0.227439722,0.960713259,False,24602.23433,,,,,,0.0031261620000000005,0.0032470447093664264,0.0031261620000000005,1.0,0.0,24473.82124,25111.71099,637.8897499999985,,,,0,501.83302297879135,1.2711195168337075
Blackwarrior,2024,Blackwarrior_2024_2,4,447.997791,0.004644363,0.002409599,690,420685.8406,3601371.522,25.54914765,0.246788024,0.967452609,False,1836.565645,,,,,,-0.002409599,0.002165255072683432,0.002409599,0.0,0.0,1715.065173,2163.062964,447.99779100000023,,,,0,363.4481055459029,1.2326320708897427
Blackwarrior,2024,Blackwarrior_2024_20,5,809.4152039,0.000681466,0.000368781,802,430193.3984,3607021.743,22.03201384,0.096440322,0.960713259,False,25930.23179,,,,,,-0.0003687814,0.00020141601082411498,0.0003687814,0.0,0.0,25344.26187,26153.67708,809.4152100000028,,,,0,802.0854501008527,1.009138370230037
Blackwarrior,2024,Blackwarrior_2024_21,2,147.7054085,0.000153362,0.000143949,805,430027.5114,3607570.583,21.33054969,0.14108991,0.960713259,False,26503.72718,,,,,,0.0001439485,1.3312699369399142e-05,0.0001439485,1.0,0.0,26356.02177,26503.72718,147.7054100000023,,,,0,147.7054084728323,1.0000000001839318
Blackwarrior,2024,Blackwarrior_2024_22,3,681.9237919,0.000444551,0.000217747,808,429749.5868,3608425.222,20.69188507,0.21143644,0.960713259,False,27403.22198,,,,,,-0.00021774700000000001,0.00020703402821034035,0.00021774700000000001,0.0,0.0,26721.29819,27403.22198,681.9237899999971,,,,0,681.12596941046,1.0011713288369117
Blackwarrior,2024,Blackwarrior_2024_23,10,1659.992193,0.009959156,0.001961524,810,429725.2278,3608642.166,19.88759475,0.227121464,0.955630049,False,27623.01866,,,,,,0.0019615235,0.0030932292152550164,0.0019615235,1.0,0.0,27574.61696,29234.60916,1659.9922000000006,,,,0,1511.5370237780874,1.098214709191078
Blackwarrior,2024,Blackwarrior_2024_24,2,294.0228331,0.000609296,0.000489226,819,428014.2063,3608329.138,19.79539373,0.124588729,0.953451531,False,29501.02287,,,,,,-0.0004892255,0.00016980532954091865,0.0004892255,0.0,0.0,29501.02287,29795.0457,294.02282999999807,,,,0,294.02283309336866,1.000000000022554
Blackwarrior,2024,Blackwarrior_2024_25,2,474.8046467,0.000200842,0.000181794,822,426979.8513,3608020.72,19.74844623,0.102056348,0.953451531,False,30585.25951,,,,,,0.000181794,2.693793993608274e-05,0.000181794,1.0,0.0,30110.45487,30585.25951,474.80463999999847,,,,0,474.80464671610747,0.9999999999660756
Blackwarrior,2024,Blackwarrior_2024_26,13,3432.982931,0.002288758,0.000526312,824,426501.4793,3607793.51,18.84844851,0.199508965,0.953451531,False,31115.29613,,,,,,-0.000526312,0.0005797791165826286,0.000526312,0.0,0.0,30933.78206,34366.76499,3432.982930000002,,,,0,3116.963143995816,1.1013870785135622
Blackwarrior,2024,Blackwarrior_2024_27,3,492.0013322,0.000820189,0.000554694,836,424191.5432,3610119.605,16.83655393,0.44899538,0.953451531,False,34678.94717,,,,,,0.000554694,0.00038056164877848636,0.000554694,1.0,0.0,34678.94717,35170.94851,492.00134000000253,,,,0,491.9736530899348,1.0000562613666226
Blackwarrior,2024,Blackwarrior_2024_28,7,1209.10291,0.002774026,0.001644242,840,423714.6717,3610925.714,15.95812028,0.224617724,0.953451531,False,35625.45877,,,,,,-0.0016442415714285716,0.0007552866247548802,0.0016442415714285716,0.0,0.0,35413.68149,36622.7844,1209.1029099999942,,,,0,953.8005133216019,1.267668546108567
Blackwarrior,2024,Blackwarrior_2024_29,6,1781.54997,0.000359098,0.000222646,851,426445.9521,3611528.818,16.06286441,0.126605548,0.953451531,False,38704.7238,,,,,,0.00022264633333333333,8.027067551146351e-05,0.00022264633333333333,1.0,0.0,36923.17383,38704.7238,1781.54997,,,,0,1769.7041175232082,1.006693690973252
Blackwarrior,2024,Blackwarrior_2024_3,3,454.5938923,0.00079951,0.000569926,694,421388.3219,3601219.892,25.6672977,0.528264177,0.967452609,False,2599.671079,,,,,,0.0005699263333333334,0.00020766318620866176,0.0005699263333333334,1.0,0.0,2391.990122,2846.584014,454.59389199999987,,,,0,447.6802000144333,1.0154433729375205
Blackwarrior,2024,Blackwarrior_2024_30,5,1083.415032,0.001673495,0.000712643,854,427369.4679,3611862.945,16.33206093,-0.012892436,0.953451531,False,39699.42187,,,,,,-0.0007126426,0.0006704436883149099,0.0007126426,0.0,0.0,39126.0928,40209.50783,1083.4150300000038,,,,0,1016.4827674962494,1.0658469249494658
